,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
2564,2005,1468,3940,0,3,12,76,64,1,0.11906639
2565,2005,5300,3974,0,1,-11,53,64,0,0.1893035
2566,2005,6301,3974,0,8,27,92,65,1,0.15337223
2567,2005,972,4169,0,-11,1,64,63,1,0.13619567
2568,2005,1468,4284,0,-5,-9,60,69,0,0.1130279
2569,2005,2462,4284,0,-13,-8,64,72,0,0.13737455
2570,2005,5266,4284,0,-3,6,94,88,1,0.13794756
2571,2005,9785,4284,0,-4,-10,52,62,0,0.17717826
2572,2005,3254,4616,0,-1,-22,54,76,0,0.13529724
2573,2005,3765,4616,0,3,15,72,57,1,0.1870725
2574,2005,9456,4616,0,-9,-6,62,68,0,0.16442806
2575,2005,10386,4616,0,3,-14,79,93,0,0.1780846
2576,2005,10488,4616,0,-3,-8,85,93,0,0.14774974
2577,2005,9289,4752,0,-5,14,82,68,1,0.10972246
2578,2005,2360,5266,0,4,-10,68,78,0,0.14764358
2579,2005,4284,5266,0,3,-6,88,94,0,0.16970532
2580,2005,6301,5266,0,4,16,87,71,1,0.13924387
2581,2005,6752,5266,0,-7,-8,81,89,0,0.14241293
2582,2005,10006,5266,0,-8,-11,61,72,0,0.14420868
2583,2005,3974,5300,0,-1,11,64,53,1,0.101202145
2584,2005,2360,5368,0,8,8,63,55,1,0.13513118
2585,2005,8595,5368,0,1,-23,70,93,0,0.14341629
2586,2005,10386,5533,0,15,11,88,77,1,0.17740764
2587,2005,1366,5949,0,3,-12,63,75,0,0.16700001
2588,2005,1799,5949,0,8,-3,62,65,0,0.17419398
2589,2005,10684,5949,0,4,9,65,56,1,0.13139994
2590,2005,3765,6032,0,8,12,71,59,1,0.17436007
2591,2005,8902,6032,0,1,-4,57,61,0,0.09772423
2592,2005,10040,6100,0,7,8,55,47,1,0.16130257
2593,2005,6684,6200,0,11,17,84,67,1,0.14849173
2594,2005,3765,6301,0,0,-5,70,75,0,0.18287206
2595,2005,3974,6301,0,-8,-27,65,92,0,0.115914166
2596,2005,5266,6301,0,-4,-16,71,87,0,0.15041997
2597,2005,6581,6301,0,-15,-28,68,96,0,0.10346137
2598,2005,10040,6301,0,-4,-1,66,67,0,0.16638206
2599,2005,10684,6301,0,-5,-6,82,88,0,0.124213554
2600,2005,10684,6460,0,5,5,57,52,1,0.13583441
2601,2005,112,6581,0,0,-10,69,79,0,0.13101083
2602,2005,6301,6581,0,15,28,96,68,1,0.158471
2603,2005,2799,6615,0,9,5,67,62,1,0.19072656
2604,2005,6200,6684,0,-11,-17,67,84,0,0.12124619
2605,2005,9785,6684,0,-3,9,67,58,1,0.19097751
2606,2005,308,6718,0,-1,1,79,78,1,0.15004574
2607,2005,7560,6718,0,-5,-8,77,85,0,0.11584982
2608,2005,7908,6718,0,-13,-13,50,63,0,0.12466241
2609,2005,5266,6752,0,7,8,89,81,1,0.14912239
2610,2005,7020,6884,0,-1,-8,71,79,0,0.11794076
2611,2005,10386,6884,0,7,18,97,79,1,0.16021058
2612,2005,784,6918,0,9,20,85,65,1,0.17720476
2613,2005,6884,7020,0,1,8,79,71,1,0.1803389
2614,2005,6718,7560,0,5,8,85,77,1,0.16857706
2615,2005,8527,7560,0,-3,-9,56,65,0,0.18671918
2616,2005,6718,7908,0,13,13,63,50,1,0.16496876
2617,2005,7560,8527,0,3,9,65,56,1,0.10842156
2618,2005,5368,8595,0,-1,23,93,70,1,0.17414753
2619,2005,10006,8682,0,-9,3,60,57,1,0.1402177
2620,2005,6032,8902,0,-1,4,61,57,1,0.17812377
2621,2005,3288,9004,0,3,-2,69,71,0,0.14860472
2622,2005,9422,9004,0,-5,-12,66,78,0,0.17919911
2623,2005,10488,9004,0,-1,5,65,60,1,0.1470986
2624,2005,308,9289,0,8,22,85,63,1,0.17063287
2625,2005,4752,9289,0,5,-14,68,82,0,0.15737844
2626,2005,1799,9388,0,13,6,77,71,1,0.14899409
2627,2005,9004,9422,0,5,12,78,66,1,0.12024503
2628,2005,4616,9456,0,9,6,68,62,1,0.12496936
2629,2005,4284,9785,0,4,10,62,52,1,0.15364236
2630,2005,6684,9785,0,3,-9,58,67,0,0.11994032
2631,2005,9867,9785,0,-5,-6,54,60,0,0.12013652
2632,2005,308,9819,0,11,13,66,53,1,0.14347602
2633,2005,9785,9867,0,5,6,60,54,1,0.19089718
2634,2005,5266,10006,0,8,11,72,61,1,0.14838712
2635,2005,8682,10006,0,9,-3,57,60,0,0.15813431
2636,2005,2799,10040,0,1,-11,65,76,0,0.17935717
2637,2005,6100,10040,0,-7,-8,47,55,0,0.1451139
2638,2005,6301,10040,0,4,1,67,66,1,0.1327082
2639,2005,1400,10352,0,-13,-16,54,70,0,0.1077386
2640,2005,10488,10352,0,-5,6,111,105,1,0.13592497
2641,2005,4616,10386,0,-3,14,93,79,1,0.11937771
2642,2005,5533,10386,0,-15,-11,77,88,0,0.121031046
2643,2005,6884,10386,0,-7,-18,79,97,0,0.16303158
2644,2005,1900,10488,0,-3,-2,61,63,0,0.12949729
2645,2005,4616,10488,0,3,8,93,85,1,0.13179828
2646,2005,9004,10488,0,1,-5,60,65,0,0.13338855
2647,2005,10352,10488,0,5,-6,105,111,0,0.160678
2648,2005,93,10550,0,7,-10,73,83,0,0.15201361
2649,2005,784,10550,0,8,-8,75,83,0,0.15427366
2650,2005,3765,10550,0,11,14,77,63,1,0.1674783
2651,2005,3288,10650,0,11,10,74,64,1,0.14746895
2652,2005,972,10684,0,-8,-9,62,71,0,0.16527341
2653,2005,5949,10684,0,-4,-9,56,65,0,0.13242267
2654,2005,6301,10684,0,5,6,88,82,1,0.14997405
2655,2005,6460,10684,0,-5,-5,52,57,0,0.12159233
2656,2006,3766,26,0,9,9,78,69,1,0.16785023
2657,2006,4894,94,0,3,-5,85,90,0,0.12664321
2658,2006,9423,94,0,8,3,62,59,1,0.18235023
2659,2006,1800,166,0,15,13,72,59,1,0.18769479
2660,2006,10041,309,0,7,4,82,78,1,0.15416373
2661,2006,10685,309,0,-1,-19,75,94,0,0.17372641
2662,2006,973,431,0,-1,4,59,55,1,0.1592744
2663,2006,9423,662,0,13,34,78,44,1,0.17936882
2664,2006,5534,785,0,-8,-13,56,69,0,0.1550736
2665,2006,6885,785,0,-9,-12,76,88,0,0.12701835
2666,2006,10041,785,0,3,1,60,59,1,0.14269692
2667,2006,4170,887,0,9,-4,73,77,0,0.18946476
2668,2006,5098,887,0,12,16,80,64,1,0.1570008
2669,2006,7021,887,0,8,-6,66,72,0,0.18443173
2670,2006,431,973,0,1,-4,55,59,0,0.16754213
2671,2006,5098,973,0,8,16,72,56,1,0.1386424
2672,2006,5950,1160,0,-3,6,58,52,1,0.1204866
2673,2006,166,1800,0,-15,-13,59,72,0,0.11659594
2674,2006,3119,1800,0,-10,2,86,84,1,0.11480348
2675,2006,4285,1800,0,-7,-4,83,87,0,0.09180312
2676,2006,10387,1800,0,-4,-6,92,98,0,0.17511213
2677,2006,6650,2069,0,13,8,70,62,1,0.17509669
2678,2006,3035,2361,0,-7,-13,61,74,0,0.13510358
2679,2006,4753,2361,0,-3,8,62,54,1,0.13491268
2680,2006,8260,2361,0,-15,-16,54,70,0,0.15979463
2681,2006,3119,2800,0,-8,-15,58,73,0,0.13095662
2682,2006,3153,2800,0,-4,-4,53,57,0,0.1521669
2683,2006,8114,2800,0,-11,-26,50,76,0,0.17823684
2684,2006,9423,2800,0,1,-16,57,73,0,0.18291107
2685,2006,10041,2800,0,2,-13,62,75,0,0.14200364
2686,2006,10551,2800,0,-8,-22,60,82,0,0.12068966
2687,2006,2361,3035,0,7,13,74,61,1,0.16043207
2688,2006,9616,3035,0,-1,-3,85,88,0,0.17332318
2689,2006,1800,3119,0,10,-2,84,86,0,0.18842871
2690,2006,2800,3119,0,8,15,73,58,1,0.14897779
2691,2006,5267,3119,0,5,-10,65,75,0,0.1595324
2692,2006,6302,3119,0,8,-5,60,65,0,0.17797613
2693,2006,10585,3119,0,4,-8,55,63,0,0.16227314
2694,2006,2800,3153,0,4,4,57,53,1,0.14029326
2695,2006,6461,3153,0,-3,-5,49,54,0,0.12847571
2696,2006,6650,3153,0,5,-18,52,70,0,0.1553779
2697,2006,3839,3289,0,-3,-10,80,90,0,0.15591988
2698,2006,9423,3289,0,1,2,73,71,1,0.17579584
2699,2006,10807,3289,0,-11,-4,75,79,0,0.11805047
2700,2006,5500,3351,0,0,22,71,49,1,0.1360293
2701,2006,26,3766,0,-9,-9,69,78,0,0.13874882
2702,2006,10387,3766,0,-1,3,67,64,1,0.18041211
2703,2006,3289,3839,0,3,10,90,80,1,0.15322086
2704,2006,7714,3839,0,-5,-4,83,87,0,0.10886894
2705,2006,4753,3907,0,9,16,80,64,1,0.14605245
2706,2006,6529,3941,0,-11,1,64,63,1,0.17164654
2707,2006,887,4170,0,-9,4,77,73,1,0.11297819
2708,2006,7021,4251,0,7,15,79,64,1,0.1873176
2709,2006,1800,4285,0,7,4,87,83,1,0.19784619
2710,2006,9290,4285,0,-1,-5,64,69,0,0.17834687
2711,2006,2361,4753,0,3,-8,54,62,0,0.16051023
2712,2006,3907,4753,0,-9,-16,64,80,0,0.13330346
2713,2006,8903,4753,0,2,-10,60,70,0,0.13032323
2714,2006,8937,4753,0,-8,-1,57,58,0,0.12525986
2715,2006,9423,4753,0,2,14,59,45,1,0.1838774
2716,2006,94,4894,0,-3,5,90,85,1,0.15188399
2717,2006,887,5098,0,-12,-16,64,80,0,0.12627052
2718,2006,973,5098,0,-8,-16,56,72,0,0.17110735
2719,2006,6783,5098,0,-15,-16,78,94,0,0.10965693
2720,2006,9423,5098,0,-1,5,50,45,1,0.17990826
2721,2006,3119,5267,0,-5,10,75,65,1,0.12663504
2722,2006,3351,5500,0,0,-22,49,71,0,0.106554195
2723,2006,10041,5500,0,15,13,58,45,1,0.15328826
2724,2006,785,5534,0,8,13,69,56,1,0.13769381
2725,2006,6033,5534,0,7,-8,79,87,0,0.123939894
2726,2006,6302,5770,0,11,4,69,65,1,0.16886613
2727,2006,1160,5950,0,3,-6,52,58,0,0.12510464
2728,2006,8903,5950,0,8,21,75,54,1,0.1445509
2729,2006,5534,6033,0,-7,8,87,79,1,0.16070512
2730,2006,3119,6302,0,-8,5,65,60,1,0.11908328
2731,2006,5770,6302,0,-11,-4,65,69,0,0.14133269
2732,2006,3153,6461,0,3,5,54,49,1,0.15700558
2733,2006,3941,6529,0,11,-1,63,64,0,0.15851282
2734,2006,10489,6529,0,8,13,67,54,1,0.09474721
2735,2006,2069,6650,0,-13,-8,62,70,0,0.09783111
2736,2006,3153,6650,0,-5,18,70,52,1,0.14599052
2737,2006,10551,6685,0,-5,8,82,74,1,0.1311033
2738,2006,5098,6783,0,15,16,94,78,1,0.1638032
2739,2006,785,6885,0,9,12,88,76,1,0.149181
2740,2006,8903,6919,0,13,8,60,52,1,0.13587739
2741,2006,887,7021,0,-8,6,72,66,1,0.11503895
2742,2006,4251,7021,0,-7,-15,64,79,0,0.1079908
2743,2006,10489,7561,0,5,18,64,46,1,0.12432579
2744,2006,3839,7714,0,5,4,87,83,1,0.17407972
2745,2006,10585,7980,0,3,20,86,66,1,0.15782267
2746,2006,2800,8114,0,11,26,76,50,1,0.12961896
2747,2006,2361,8260,0,15,16,70,54,1,0.15032235
2748,2006,8937,8683,0,-7,8,66,58,1,0.117608376
2749,2006,10585,8801,0,-5,7,80,73,1,0.14867684
2750,2006,10651,8801,0,-13,-2,61,63,0,0.17096648
2751,2006,4753,8903,0,-2,10,70,60,1,0.1472727
2752,2006,5950,8903,0,-8,-21,54,75,0,0.11252435
2753,2006,6919,8903,0,-13,-8,52,60,0,0.13370775
2754,2006,10489,8903,0,-4,-3,71,74,0,0.11733881
2755,2006,4753,8937,0,8,1,58,57,1,0.1493459
2756,2006,8683,8937,0,7,-8,58,66,0,0.1680332
2757,2006,4285,9290,0,1,5,69,64,1,0.099787086
2758,2006,94,9423,0,-8,-3,59,62,0,0.12907481
2759,2006,662,9423,0,-13,-34,44,78,0,0.13635637
2760,2006,2800,9423,0,-1,16,73,57,1,0.1277051
2761,2006,3289,9423,0,-1,-2,71,73,0,0.14508267
2762,2006,4753,9423,0,-2,-14,45,59,0,0.12534502
2763,2006,5098,9423,0,1,-5,45,50,0,0.13503888
2764,2006,3035,9616,0,1,3,88,85,1,0.12982534
2765,2006,10387,9820,0,7,14,75,61,1,0.19257131
2766,2006,309,10041,0,-7,-4,78,82,0,0.1147559
2767,2006,785,10041,0,-3,-1,59,60,0,0.14276142
2768,2006,2800,10041,0,-2,13,75,62,1,0.14445458
2769,2006,5500,10041,0,-15,-13,45,58,0,0.116894096
2770,2006,1800,10387,0,4,6,98,92,1,0.16373542
2771,2006,3766,10387,0,1,-3,64,67,0,0.15079123
2772,2006,9820,10387,0,-7,-14,61,75,0,0.12109469
2773,2006,6529,10489,0,-8,-13,54,67,0,0.19775528
2774,2006,7561,10489,0,-5,-18,46,64,0,0.12551527
2775,2006,8903,10489,0,4,3,74,71,1,0.14257963
2776,2006,2800,10551,0,8,22,82,60,1,0.15318157
2777,2006,6685,10551,0,5,-8,74,82,0,0.12774822
2778,2006,3119,10585,0,-4,8,63,55,1,0.12551285
2779,2006,7980,10585,0,-3,-20,66,86,0,0.13638225
2780,2006,8801,10585,0,5,-7,73,80,0,0.15871921
2781,2006,8801,10651,0,13,2,63,61,1,0.14959274
2782,2006,309,10685,0,1,19,94,75,1,0.10674599
2783,2006,3289,10807,0,11,4,79,75,1,0.16872644
2784,2007,10076,167,0,9,27,84,57,1,0.11674625
2785,2007,7223,310,0,-1,9,72,63,1,0.16603899
2786,2007,9685,432,0,7,17,77,60,1,0.13740295
2787,2007,3154,663,0,13,25,80,55,1,0.15812024
2788,2007,3154,786,0,5,7,62,55,1,0.14471552
2789,2007,9006,786,0,-3,-9,75,84,0,0.15617569
2790,2007,2801,1035,0,4,8,65,57,1,0.18672031
2791,2007,4963,1035,0,1,-3,59,62,0,0.16504778
2792,2007,6754,1035,0,-7,-11,46,57,0,0.16141689
2793,2007,10808,1069,0,-1,2,79,77,1,0.14990135
2794,2007,6651,1300,0,15,21,78,57,1,0.17776951
2795,2007,6034,1902,0,3,6,77,71,1,0.1535505
2796,2007,4963,2070,0,9,12,82,70,1,0.17836235
2797,2007,9906,2362,0,-5,2,79,77,1,0.16798542
2798,2007,6303,2464,0,15,21,86,65,1,0.1564998
2799,2007,1035,2801,0,-4,-8,57,65,0,0.15874706
2800,2007,4046,2801,0,-15,-43,69,112,0,0.1076231
2801,2007,6651,2801,0,0,-9,75,84,0,0.14693546
2802,2007,6818,2801,0,-2,-8,77,85,0,0.1361119
2803,2007,7223,2801,0,-8,-7,67,74,0,0.13562807
2804,2007,9424,2801,0,-1,-10,66,76,0,0.11903296
2805,2007,6202,2835,0,0,8,77,69,1,0.1691857
2806,2007,9974,3036,0,5,33,77,44,1,0.17982861
2807,2007,663,3154,0,-13,-25,55,80,0,0.13196252
2808,2007,786,3154,0,-5,-7,55,62,0,0.16470098
2809,2007,6303,3154,0,1,-12,84,96,0,0.15263459
2810,2007,6651,3154,0,1,7,67,60,1,0.16639917
2811,2007,9974,3154,0,-4,-1,65,66,0,0.16563146
2812,2007,9651,3256,0,3,4,67,63,1,0.120199114
2813,2007,3840,3290,0,3,13,70,57,1,0.1343694
2814,2007,7562,3547,0,9,10,61,51,1,0.1760076
2815,2007,10110,3767,0,7,2,54,52,1,0.17994675
2816,2007,3290,3840,0,-3,-13,57,70,0,0.16454902
2817,2007,9424,3840,0,5,5,54,49,1,0.1436167
2818,2007,2801,4046,0,15,43,112,69,1,0.20765296
2819,2007,4286,4171,0,-7,-12,76,88,0,0.10850167
2820,2007,6202,4171,0,-15,-40,67,107,0,0.14094487
2821,2007,7562,4171,0,-3,-3,58,61,0,0.15184973
2822,2007,9424,4171,0,-1,13,68,55,1,0.11923991
2823,2007,4171,4286,0,7,12,88,76,1,0.20687252
2824,2007,10042,4286,0,-1,-9,58,67,0,0.118371576
2825,2007,8802,4502,0,7,35,121,86,1,0.12833789
2826,2007,8597,4618,0,-5,-20,58,78,0,0.15611365
2827,2007,8938,4618,0,3,3,72,69,1,0.16484436
2828,2007,5268,4895,0,-1,12,61,49,1,0.17380562
2829,2007,1035,4963,0,-1,3,62,59,1,0.16762085
2830,2007,2070,4963,0,-9,-12,70,82,0,0.13510257
2831,2007,6034,5099,0,-5,-16,62,78,0,0.14463593
2832,2007,6360,5099,0,-13,-15,58,73,0,0.13352627
2833,2007,6651,5099,0,1,16,92,76,1,0.17342068
2834,2007,8938,5099,0,-1,-1,64,65,0,0.17399499
2835,2007,6818,5200,0,11,2,58,56,1,0.1529152
2836,2007,4895,5268,0,1,-12,49,61,0,0.13310142
2837,2007,6303,5268,0,8,14,81,67,1,0.14468928
2838,2007,1902,6034,0,-3,-6,71,77,0,0.11688523
2839,2007,5099,6034,0,5,16,78,62,1,0.13865739
2840,2007,8904,6136,0,9,12,79,67,1,0.13782534
2841,2007,2835,6202,0,0,-8,69,77,0,0.12461591
2842,2007,4171,6202,0,15,40,107,67,1,0.19358869
2843,2007,2464,6303,0,-15,-21,65,86,0,0.14021604
2844,2007,3154,6303,0,-1,12,96,84,1,0.1496561
2845,2007,5268,6303,0,-8,-14,67,81,0,0.16906099
2846,2007,9685,6303,0,-4,-10,64,74,0,0.121665046
2847,2007,5099,6360,0,13,15,73,58,1,0.14320624
2848,2007,10652,6564,0,-5,10,74,64,1,0.1580457
2849,2007,1300,6651,0,-15,-21,57,78,0,0.11625031
2850,2007,2801,6651,0,0,9,84,75,1,0.19155654
2851,2007,3154,6651,0,-1,-7,60,67,0,0.1440202
2852,2007,5099,6651,0,-1,-16,76,92,0,0.12687151
2853,2007,8802,6651,0,-4,-1,84,85,0,0.13470377
2854,2007,10808,6651,0,-8,-7,71,78,0,0.14018722
2855,2007,1035,6754,0,7,11,57,46,1,0.16910753
2856,2007,10422,6784,0,11,16,70,54,1,0.14455007
2857,2007,2801,6818,0,2,8,85,77,1,0.19598825
2858,2007,5200,6818,0,-11,-2,56,58,0,0.15494944
2859,2007,9651,6818,0,-4,-4,72,76,0,0.1254677
2860,2007,10652,6818,0,-8,-14,61,75,0,0.14762267
2861,2007,8938,6920,0,11,16,68,52,1,0.17628238
2862,2007,9424,7022,0,1,9,64,55,1,0.13129802
2863,2007,9906,7022,0,-8,-5,79,84,0,0.1639291
2864,2007,10740,7022,0,-11,-21,58,79,0,0.14444473
2865,2007,310,7223,0,1,-9,63,72,0,0.1219135
2866,2007,2801,7223,0,8,7,74,67,1,0.19618635
2867,2007,3547,7562,0,-9,-10,51,61,0,0.13012278
2868,2007,4171,7562,0,3,3,61,58,1,0.1891237
2869,2007,10110,7562,0,-1,-15,48,63,0,0.16071837
2870,2007,4618,8597,0,5,20,78,58,1,0.1525598
2871,2007,10686,8700,0,13,13,76,63,1,0.16195914
2872,2007,4502,8802,0,-7,-35,86,121,0,0.18576121
2873,2007,6651,8802,0,4,1,85,84,1,0.17021377
2874,2007,10076,8802,0,1,-3,74,77,0,0.118897706
2875,2007,6136,8904,0,-9,-12,67,79,0,0.13153227
2876,2007,9685,8904,0,-1,19,87,68,1,0.1326004
2877,2007,4618,8938,0,-3,-3,69,72,0,0.14898503
2878,2007,5099,8938,0,1,1,65,64,1,0.12663636
2879,2007,6920,8938,0,-11,-16,52,68,0,0.12104985
2880,2007,786,9006,0,3,9,84,75,1,0.16000864
2881,2007,2801,9424,0,1,10,76,66,1,0.2029812
2882,2007,3840,9424,0,-5,-5,49,54,0,0.14294012
2883,2007,4171,9424,0,1,-13,55,68,0,0.20247576
2884,2007,7022,9424,0,-1,-9,55,64,0,0.17302614
2885,2007,10456,9424,0,-13,-28,42,70,0,0.15441108
2886,2007,3256,9651,0,-3,-4,63,67,0,0.17785397
2887,2007,6818,9651,0,4,4,76,72,1,0.16498646
2888,2007,10686,9651,0,5,-6,68,74,0,0.1572961
2889,2007,432,9685,0,-7,-17,60,77,0,0.12565868
2890,2007,6303,9685,0,4,10,74,64,1,0.16409549
2891,2007,8904,9685,0,1,-19,68,87,0,0.137388
2892,2007,2362,9906,0,5,-2,77,79,0,0.1497586
2893,2007,7022,9906,0,8,5,84,79,1,0.15966539
2894,2007,3036,9974,0,-5,-33,44,77,0,0.10966069
2895,2007,3154,9974,0,4,1,66,65,1,0.14433454
2896,2007,10422,9974,0,3,-4,74,78,0,0.14111964
2897,2007,4286,10042,0,1,9,67,58,1,0.14473827
2898,2007,167,10076,0,-9,-27,57,84,0,0.16096959
2899,2007,8802,10076,0,-1,3,77,74,1,0.15571508
2900,2007,3767,10110,0,-7,-2,52,54,0,0.11651863
2901,2007,7562,10110,0,1,15,63,48,1,0.16348027
2902,2007,6784,10422,0,-11,-16,54,70,0,0.15856965
2903,2007,9974,10422,0,-3,4,78,74,1,0.16694778
2904,2007,9424,10456,0,13,28,70,42,1,0.13891993
2905,2007,6564,10652,0,5,-10,64,74,0,0.13045889
2906,2007,6818,10652,0,8,14,75,61,1,0.15591513
2907,2007,8700,10686,0,-13,-13,63,76,0,0.11722793
2908,2007,9651,10686,0,-5,6,74,68,1,0.1286165
2909,2007,7022,10740,0,11,21,79,58,1,0.16764325
2910,2007,1069,10808,0,1,-2,77,79,0,0.14424369
2911,2007,6651,10808,0,8,7,78,71,1,0.16796859
2912,2008,8803,243,0,13,15,72,57,1,0.15568078
2913,2008,10491,311,0,3,10,75,65,1,0.13187215
2914,2008,3841,433,0,1,-14,72,86,0,0.15069975
2915,2008,6304,433,0,8,31,108,77,1,0.19104424
2916,2008,8905,577,0,13,20,74,54,1,0.17831041
2917,2008,7224,645,0,5,11,90,79,1,0.12460772
2918,2008,2363,664,0,13,1,71,70,1,0.17061523
2919,2008,4619,753,0,11,18,79,61,1,0.16937186
2920,2008,8116,1036,0,-3,-20,61,81,0,0.12681837
2921,2008,8803,1036,0,5,5,76,71,1,0.16294046
2922,2008,8939,1070,0,-1,5,67,62,1,0.108360015
2923,2008,10043,1539,0,-7,6,75,69,1,0.14322877
2924,2008,7682,1802,0,-9,1,70,69,1,0.15129979
2925,2008,5704,1835,0,0,9,69,60,1,0.1481742
2926,2008,8598,1869,0,11,24,77,53,1,0.17960411
2927,2008,10687,1948,0,11,15,71,56,1,0.18375564
2928,2008,3155,2071,0,8,-4,70,74,0,0.1761424
2929,2008,3291,2071,0,3,-6,76,82,0,0.14027388
2930,2008,4172,2071,0,9,2,59,57,1,0.15483661
2931,2008,10687,2071,0,7,-17,56,73,0,0.18904029
2932,2008,10247,2295,0,-7,2,101,99,1,0.16961157
2933,2008,664,2363,0,-13,-1,70,71,0,0.1473968
2934,2008,10491,2363,0,-5,6,73,67,1,0.112399034
2935,2008,6565,3121,0,7,18,68,50,1,0.1848551
2936,2008,2071,3155,0,-8,4,74,70,1,0.122299045
2937,2008,9525,3155,0,-13,-19,47,66,0,0.16680011
2938,2008,10809,3189,0,11,12,73,61,1,0.16129133
2939,2008,2071,3291,0,-3,6,82,76,1,0.13698536
2940,2008,433,3841,0,-1,14,86,72,1,0.11906781
2941,2008,2071,4172,0,-9,-2,57,59,0,0.13102268
2942,2008,5100,4172,0,0,-7,68,75,0,0.13628681
2943,2008,6304,4172,0,0,-18,66,84,0,0.1774122
2944,2008,7077,4172,0,-15,-24,61,85,0,0.13725156
2945,2008,9652,4172,0,-7,-19,56,75,0,0.12898843
2946,2008,10043,4172,0,-11,-15,57,72,0,0.15134677
2947,2008,9686,4206,0,5,-13,67,80,0,0.10291861
2948,2008,10687,4206,0,8,17,72,55,1,0.17737624
2949,2008,9652,4253,0,1,13,71,58,1,0.11252642
2950,2008,4896,4287,0,5,8,74,66,1,0.18548363
2951,2008,753,4619,0,-11,-18,61,79,0,0.13718249
2952,2008,6304,4619,0,2,10,83,73,1,0.16902137
2953,2008,6687,4619,0,-3,-30,48,78,0,0.16145322
2954,2008,8803,4619,0,1,-19,60,79,0,0.15381636
2955,2008,4287,4896,0,-5,-8,66,74,0,0.10639295
2956,2008,8598,4896,0,3,1,82,81,1,0.17358771
2957,2008,4172,5100,0,0,7,75,68,1,0.15268122
2958,2008,5269,5100,0,-4,-18,74,92,0,0.17936496
2959,2008,5371,5100,0,-7,-3,74,77,0,0.1348724
2960,2008,8905,5100,0,-1,-18,67,85,0,0.18580179
2961,2008,9425,5100,0,0,-15,63,78,0,0.18269162
2962,2008,9720,5100,0,-15,-24,63,87,0,0.16443948
2963,2008,8530,5167,0,-3,-14,64,78,0,0.16746703
2964,2008,8905,5167,0,5,3,75,72,1,0.17652023
2965,2008,5100,5269,0,4,18,92,74,1,0.12536119
2966,2008,7023,5269,0,1,-11,54,65,0,0.17040807
2967,2008,8769,5269,0,-7,-11,61,72,0,0.12033311
2968,2008,5100,5371,0,7,3,77,74,1,0.1435786
2969,2008,6819,5371,0,-1,-7,69,76,0,0.16420634
2970,2008,9425,5674,0,15,41,70,29,1,0.19591282
2971,2008,1835,5704,0,0,-9,60,69,0,0.09131423
2972,2008,6304,5704,0,15,39,113,74,1,0.18868743
2973,2008,433,6304,0,-8,-31,77,108,0,0.10254881
2974,2008,4172,6304,0,0,18,84,66,1,0.13584247
2975,2008,4619,6304,0,-2,-10,73,83,0,0.15633547
2976,2008,5704,6304,0,-15,-39,74,113,0,0.10830486
2977,2008,10423,6304,0,-3,-21,47,68,0,0.108780265
2978,2008,3121,6565,0,-7,-18,50,68,0,0.13256681
2979,2008,10423,6565,0,1,20,61,41,1,0.10577874
2980,2008,4619,6687,0,3,30,78,48,1,0.15943423
2981,2008,8462,6687,0,-5,-8,64,72,0,0.11284974
2982,2008,7023,6785,0,9,19,82,63,1,0.17797358
2983,2008,5371,6819,0,1,7,76,69,1,0.12642641
2984,2008,5269,7023,0,-1,11,65,54,1,0.16092056
2985,2008,6785,7023,0,-9,-19,63,82,0,0.14244325
2986,2008,4172,7077,0,15,24,85,61,1,0.1522862
2987,2008,645,7224,0,-5,-11,79,90,0,0.1753769
2988,2008,10809,7224,0,3,7,85,78,1,0.15670902
2989,2008,1802,7682,0,9,-1,69,70,0,0.16633171
2990,2008,10247,7682,0,1,9,72,63,1,0.17306285
2991,2008,9975,8048,0,9,-21,62,83,0,0.13230392
2992,2008,10043,8048,0,1,12,84,72,1,0.14082095
2993,2008,1036,8116,0,3,20,81,61,1,0.15506743
2994,2008,6687,8462,0,5,8,72,64,1,0.18052718
2995,2008,5167,8530,0,3,14,78,64,1,0.14910088
2996,2008,1869,8598,0,-11,-24,53,77,0,0.1432769
2997,2008,4896,8598,0,-3,-1,81,82,0,0.15797082
2998,2008,8905,8598,0,1,20,82,62,1,0.1663874
2999,2008,5269,8769,0,7,11,72,61,1,0.1814237
3000,2008,243,8803,0,-13,-15,57,72,0,0.15800767
3001,2008,1036,8803,0,-5,-5,71,76,0,0.14027728
3002,2008,4619,8803,0,-1,19,79,60,1,0.16256113
3003,2008,577,8905,0,-13,-20,54,74,0,0.14102188
3004,2008,5100,8905,0,1,18,85,67,1,0.122725636
3005,2008,5167,8905,0,-5,-3,72,75,0,0.14539407
3006,2008,8598,8905,0,-1,-20,62,82,0,0.17014155
3007,2008,1070,8939,0,1,-5,62,67,0,0.17206265
3008,2008,9425,8939,0,8,2,51,49,1,0.1925256
3009,2008,5100,9425,0,0,15,78,63,1,0.12399909
3010,2008,5674,9425,0,-15,-41,29,70,0,0.091708824
3011,2008,8939,9425,0,-8,-2,49,51,0,0.09998149
3012,2008,10247,9425,0,-11,-10,78,88,0,0.16614708
3013,2008,10809,9425,0,-2,-19,57,76,0,0.13848478
3014,2008,3155,9525,0,13,19,66,47,1,0.1579215
3015,2008,4172,9652,0,7,19,75,56,1,0.15566953
3016,2008,4253,9652,0,-1,-13,58,71,0,0.19587485
